Date,Outdoor Temperature (°C),Indoor Temperature (°C),Energy Price (p/kWh),Heat Demand (kWh),Heat Pump Status
2023-06-26 08:00:00,11.2,20.0,19.84,0.26,On
2023-06-26 08:30:00,11.2,20.0,20.95,0.26,On
2023-06-26 09:00:00,11.1,20.0,17.94,0.26749999999999996,On
2023-06-26 09:30:00,11.1,20.0,16.76,0.26749999999999996,On
2023-06-26 10:00:00,11.1,20.0,17.4,0.26749999999999996,On
2023-06-26 10:30:00,11.1,20.0,17.2,0.26749999999999996,On
2023-06-26 11:00:00,12.3,20.0,16.78,0.17749999999999988,On
2023-06-26 11:30:00,12.3,20.0,16.21,0.17749999999999988,On
2023-06-26 12:00:00,12.5,20.0,17.09,0.16249999999999998,On
2023-06-26 12:30:00,12.5,20.0,15.94,0.16249999999999998,On
2023-06-26 13:00:00,12.1,20.0,17.86,0.1925,On
2023-06-26 13:30:00,12.1,20.0,16.14,0.1925,On
2023-06-26 14:00:00,12.9,20.0,17.54,0.13249999999999995,On
2023-06-26 14:30:00,12.9,20.0,16.32,0.13249999999999995,On
2023-06-26 15:00:00,12.4,20.0,15.21,0.16999999999999993,On
2023-06-26 15:30:00,12.4,20.0,17.84,0.16999999999999993,On
2023-06-26 16:00:00,12.4,20.0,30.26,0.16999999999999993,On
2023-06-26 16:30:00,12.4,20.0,32.24,0.16999999999999993,On
2023-06-26 17:00:00,11.8,20.0,32.24,0.21499999999999986,On
2023-06-26 17:30:00,11.8,20.0,32.24,0.21499999999999986,On
2023-06-26 18:00:00,11.6,20.0,32.24,0.22999999999999998,On
2023-06-26 18:30:00,11.6,20.0,32.24,0.22999999999999998,On
2023-06-26 19:00:00,11.1,20.0,22.57,0.26749999999999996,On
2023-06-26 19:30:00,11.1,20.0,22.41,0.26749999999999996,On
2023-06-26 20:00:00,11.0,20.0,25.36,0.2749999999999999,On
2023-06-26 20:30:00,11.0,20.0,25.36,0.2749999999999999,On
2023-06-26 21:00:00,10.9,20.0,25.36,0.2825,On
2023-06-26 21:30:00,10.9,20.0,22.93,0.2825,On
2023-06-26 22:00:00,10.9,20.0,24.41,0.2825,On
2023-06-26 22:30:00,10.9,20.0,18.74,0.2825,On
2023-06-26 23:00:00,10.4,20.0,21.95,0.31999999999999995,On
2023-06-26 23:30:00,10.4,20.0,17.64,0.31999999999999995,On
2023-06-27 00:00:00,10.6,20.0,20.99,0.30499999999999994,On
2023-06-27 00:30:00,10.6,20.0,18.39,0.30499999999999994,On
2023-06-27 01:00:00,10.7,20.0,17.64,0.2975,On
2023-06-27 01:30:00,10.7,20.0,17.66,0.2975,On
2023-06-27 02:00:00,10.8,20.0,17.8,0.2899999999999999,On
2023-06-27 02:30:00,10.8,20.0,16.94,0.2899999999999999,On
2023-06-27 03:00:00,10.6,20.0,16.76,0.30499999999999994,On
2023-06-27 03:30:00,10.6,20.0,16.54,0.30499999999999994,On
2023-06-27 04:00:00,10.7,20.0,17.9,0.2975,On
2023-06-27 04:30:00,10.7,20.0,16.7,0.2975,On
2023-06-27 05:00:00,10.9,20.0,18.63,0.2825,On
2023-06-27 05:30:00,10.9,20.0,19.47,0.2825,On
2023-06-27 06:00:00,10.9,20.0,21.26,0.2825,On
2023-06-27 06:30:00,10.9,20.0,27.16,0.2825,On
2023-06-27 07:00:00,11.2,20.0,21.19,0.26,On
2023-06-27 07:30:00,11.2,20.0,26.46,0.26,On
2023-06-27 08:00:00,11.5,20.0,21.17,0.23749999999999993,On
2023-06-27 08:30:00,11.5,20.0,21.17,0.23749999999999993,On
2023-06-27 09:00:00,11.5,20.0,20.29,0.23749999999999993,On
2023-06-27 09:30:00,11.5,20.0,19.65,0.23749999999999993,On
2023-06-27 10:00:00,11.4,20.0,19.2,0.24499999999999988,On
2023-06-27 10:30:00,11.4,20.0,18.3,0.24499999999999988,On
2023-06-27 11:00:00,11.6,20.0,18.54,0.22999999999999998,On
2023-06-27 11:30:00,11.6,20.0,17.5,0.22999999999999998,On
2023-06-27 12:00:00,12.1,20.0,17.2,0.1925,On
2023-06-27 12:30:00,12.1,20.0,16.45,0.1925,On
2023-06-27 13:00:00,11.8,20.0,17.11,0.21499999999999986,On
2023-06-27 13:30:00,11.8,20.0,16.36,0.21499999999999986,On
2023-06-27 14:00:00,11.6,20.0,17.14,0.22999999999999998,On
2023-06-27 14:30:00,11.6,20.0,16.76,0.22999999999999998,On
2023-06-27 15:00:00,11.5,20.0,18.52,0.23749999999999993,On
2023-06-27 15:30:00,11.5,20.0,19.43,0.23749999999999993,On
2023-06-27 16:00:00,11.4,20.0,32.24,0.24499999999999988,On
2023-06-27 16:30:00,11.4,20.0,32.24,0.24499999999999988,On
2023-06-27 17:00:00,11.3,20.0,32.24,0.25249999999999995,On
2023-06-27 17:30:00,11.3,20.0,32.24,0.25249999999999995,On
2023-06-27 18:00:00,11.2,20.0,32.24,0.26,On
2023-06-27 18:30:00,11.2,20.0,32.24,0.26,On
2023-06-27 19:00:00,11.1,20.0,28.22,0.26749999999999996,On
2023-06-27 19:30:00,11.1,20.0,26.98,0.26749999999999996,On
2023-06-27 20:00:00,11.1,20.0,26.98,0.26749999999999996,On
2023-06-27 20:30:00,11.1,20.0,25.67,0.26749999999999996,On
2023-06-27 21:00:00,11.0,20.0,26.98,0.2749999999999999,On
2023-06-27 21:30:00,11.0,20.0,24.87,0.2749999999999999,On
2023-06-27 22:00:00,11.1,20.0,25.58,0.26749999999999996,On
2023-06-27 22:30:00,11.1,20.0,20.16,0.26749999999999996,On
2023-06-27 23:00:00,11.1,20.0,20.51,0.26749999999999996,On
2023-06-27 23:30:00,11.1,20.0,16.76,0.26749999999999996,On
2023-06-28 00:00:00,11.2,20.0,16.76,0.26,On
2023-06-28 00:30:00,11.2,20.0,15.88,0.26,On
2023-06-28 01:00:00,11.6,20.0,16.25,0.22999999999999998,On
2023-06-28 01:30:00,11.6,20.0,16.52,0.22999999999999998,On
2023-06-28 02:00:00,11.8,20.0,16.76,0.21499999999999986,On
2023-06-28 02:30:00,11.8,20.0,15.96,0.21499999999999986,On
2023-06-28 03:00:00,11.5,20.0,16.78,0.23749999999999993,On
2023-06-28 03:30:00,11.5,20.0,17.11,0.23749999999999993,On
2023-06-28 04:00:00,11.5,20.0,17.38,0.23749999999999993,On
2023-06-28 04:30:00,11.5,20.0,16.86,0.23749999999999993,On
2023-06-28 05:00:00,12.4,20.0,16.15,0.16999999999999993,On
2023-06-28 05:30:00,12.4,20.0,18.74,0.16999999999999993,On
2023-06-28 06:00:00,13.7,20.0,19.07,0.07250000000000001,On
2023-06-28 06:30:00,13.7,20.0,23.68,0.07250000000000001,On
2023-06-28 07:00:00,13.8,20.0,22.27,0.06499999999999989,On
2023-06-28 07:30:00,13.8,20.0,26.74,0.06499999999999989,On
2023-06-28 08:00:00,16.6,20.0,23.15,0.0,On
2023-06-28 08:30:00,16.6,20.0,25.14,0.0,On
2023-06-28 09:00:00,18.3,20.0,24.8,0.0,On
2023-06-28 09:30:00,18.3,20.0,24.7,0.0,On
2023-06-28 10:00:00,18.3,20.0,23.37,0.0,On
2023-06-28 10:30:00,18.3,20.0,23.15,0.0,On
2023-06-28 11:00:00,18.3,20.0,22.39,0.0,On
2023-06-28 11:30:00,18.3,20.0,21.39,0.0,On
2023-06-28 12:00:00,19.1,20.0,21.83,0.0,On
2023-06-28 12:30:00,19.1,20.0,20.2,0.0,On
2023-06-28 13:00:00,20.8,20.0,21.83,0.0,Off
2023-06-28 13:30:00,20.8,20.0,19.87,0.0,Off
2023-06-28 14:00:00,20.4,20.0,21.17,0.0,Off
2023-06-28 14:30:00,20.4,20.0,19.93,0.0,Off
2023-06-28 15:00:00,20.6,20.0,20.11,0.0,Off
2023-06-28 15:30:00,20.6,20.0,20.97,0.0,Off
2023-06-28 16:00:00,19.6,20.0,32.24,0.0,On
2023-06-28 16:30:00,19.6,20.0,32.24,0.0,On
2023-06-28 17:00:00,18.2,20.0,32.24,0.0,On
2023-06-28 17:30:00,18.2,20.0,32.24,0.0,On
2023-06-28 18:00:00,18.3,20.0,32.24,0.0,On
2023-06-28 18:30:00,18.3,20.0,32.24,0.0,On
2023-06-28 19:00:00,18.0,20.0,27.06,0.0,On
2023-06-28 19:30:00,18.0,20.0,26.02,0.0,On
2023-06-28 20:00:00,17.1,20.0,26.4,0.0,On
2023-06-28 20:30:00,17.1,20.0,25.58,0.0,On
2023-06-28 21:00:00,16.7,20.0,26.02,0.0,On
2023-06-28 21:30:00,16.7,20.0,24.83,0.0,On
2023-06-28 22:00:00,16.3,20.0,23.88,0.0,On
2023-06-28 22:30:00,16.3,20.0,19.76,0.0,On
2023-06-28 23:00:00,15.8,20.0,21.83,0.0,On
2023-06-28 23:30:00,15.8,20.0,22.43,0.0,On
2023-06-29 00:00:00,15.5,20.0,21.83,0.0,On
2023-06-29 00:30:00,15.5,20.0,20.64,0.0,On
2023-06-29 01:00:00,15.5,20.0,20.27,0.0,On
2023-06-29 01:30:00,15.5,20.0,19.93,0.0,On
2023-06-29 02:00:00,15.3,20.0,19.58,0.0,On
2023-06-29 02:30:00,15.3,20.0,18.72,0.0,On
2023-06-29 03:00:00,15.2,20.0,18.52,0.0,On
2023-06-29 03:30:00,15.2,20.0,18.96,0.0,On
2023-06-29 04:00:00,14.4,20.0,19.82,0.019999999999999962,On
2023-06-29 04:30:00,14.4,20.0,18.94,0.019999999999999962,On
2023-06-29 05:00:00,14.5,20.0,19.27,0.012499999999999956,On
2023-06-29 05:30:00,14.5,20.0,21.61,0.012499999999999956,On
2023-06-29 06:00:00,15.1,20.0,20.73,0.0,On
2023-06-29 06:30:00,15.1,20.0,27.34,0.0,On
2023-06-29 07:00:00,15.4,20.0,22.49,0.0,On
2023-06-29 07:30:00,15.4,20.0,26.46,0.0,On
2023-06-29 08:00:00,15.4,20.0,23.11,0.0,On
2023-06-29 08:30:00,15.4,20.0,24.25,0.0,On
2023-06-29 09:00:00,16.2,20.0,22.93,0.0,On
2023-06-29 09:30:00,16.2,20.0,19.84,0.0,On
2023-06-29 10:00:00,15.8,20.0,20.29,0.0,On
2023-06-29 10:30:00,15.8,20.0,19.23,0.0,On
2023-06-29 11:00:00,17.4,20.0,18.92,0.0,On
2023-06-29 11:30:00,17.4,20.0,17.82,0.0,On
2023-06-29 12:00:00,18.2,20.0,17.84,0.0,On
2023-06-29 12:30:00,18.2,20.0,16.26,0.0,On
2023-06-29 13:00:00,18.2,20.0,18.3,0.0,On
2023-06-29 13:30:00,18.2,20.0,17.2,0.0,On
2023-06-29 14:00:00,17.8,20.0,17.9,0.0,On
2023-06-29 14:30:00,17.8,20.0,17.38,0.0,On
2023-06-29 15:00:00,18.4,20.0,18.52,0.0,On
2023-06-29 15:30:00,18.4,20.0,19.18,0.0,On
2023-06-29 16:00:00,18.1,20.0,31.56,0.0,On
2023-06-29 16:30:00,18.1,20.0,32.24,0.0,On
2023-06-29 17:00:00,17.7,20.0,32.24,0.0,On
2023-06-29 17:30:00,17.7,20.0,32.24,0.0,On
2023-06-29 18:00:00,16.9,20.0,32.24,0.0,On
2023-06-29 18:30:00,16.9,20.0,32.24,0.0,On
2023-06-29 19:00:00,15.3,20.0,25.58,0.0,On
2023-06-29 19:30:00,15.3,20.0,24.34,0.0,On
2023-06-29 20:00:00,13.7,20.0,26.57,0.07250000000000001,On
2023-06-29 20:30:00,13.7,20.0,24.12,0.07250000000000001,On
2023-06-29 21:00:00,12.8,20.0,25.57,0.1399999999999999,On
2023-06-29 21:30:00,12.8,20.0,23.37,0.1399999999999999,On
2023-06-29 22:00:00,12.6,20.0,24.15,0.15500000000000003,On
2023-06-29 22:30:00,12.6,20.0,19.36,0.15500000000000003,On
2023-06-29 23:00:00,11.0,20.0,20.73,0.2749999999999999,On
2023-06-29 23:30:00,11.0,20.0,20.99,0.2749999999999999,On
2023-06-30 00:00:00,10.5,20.0,19.49,0.3125,On
2023-06-30 00:30:00,10.5,20.0,16.54,0.3125,On
2023-06-30 01:00:00,10.0,20.0,17.2,0.35,On
2023-06-30 01:30:00,10.0,20.0,16.54,0.35,On
2023-06-30 02:00:00,10.9,20.0,17.4,0.2825,On
2023-06-30 02:30:00,10.9,20.0,16.32,0.2825,On
2023-06-30 03:00:00,10.7,20.0,16.76,0.2975,On
2023-06-30 03:30:00,10.7,20.0,16.74,0.2975,On
2023-06-30 04:00:00,10.5,20.0,17.04,0.3125,On
2023-06-30 04:30:00,10.5,20.0,16.3,0.3125,On
2023-06-30 05:00:00,11.8,20.0,18.46,0.21499999999999986,On
2023-06-30 05:30:00,11.8,20.0,19.43,0.21499999999999986,On
2023-06-30 06:00:00,12.9,20.0,17.82,0.13249999999999995,On
2023-06-30 06:30:00,12.9,20.0,24.25,0.13249999999999995,On
2023-06-30 07:00:00,13.7,20.0,20.46,0.07250000000000001,On
2023-06-30 07:30:00,13.7,20.0,25.05,0.07250000000000001,On
2023-06-30 08:00:00,15.9,20.0,22.05,0.0,On
2023-06-30 08:30:00,15.9,20.0,22.93,0.0,On
2023-06-30 09:00:00,16.5,20.0,21.97,0.0,On
2023-06-30 09:30:00,16.5,20.0,19.74,0.0,On
2023-06-30 10:00:00,17.1,20.0,19.71,0.0,On
2023-06-30 10:30:00,17.1,20.0,18.94,0.0,On
2023-06-30 11:00:00,17.1,20.0,18.44,0.0,On
2023-06-30 11:30:00,17.1,20.0,18.74,0.0,On
2023-06-30 12:00:00,17.7,20.0,19.4,0.0,On
2023-06-30 12:30:00,17.7,20.0,17.86,0.0,On
2023-06-30 13:00:00,17.1,20.0,17.64,0.0,On
2023-06-30 13:30:00,17.1,20.0,16.42,0.0,On
2023-06-30 14:00:00,18.2,20.0,16.98,0.0,On
2023-06-30 14:30:00,18.2,20.0,16.52,0.0,On
2023-06-30 15:00:00,18.2,20.0,16.56,0.0,On
2023-06-30 15:30:00,18.2,20.0,16.42,0.0,On
2023-06-30 16:00:00,17.2,20.0,28.43,0.0,On
2023-06-30 16:30:00,17.2,20.0,30.46,0.0,On
2023-06-30 17:00:00,17.5,20.0,31.74,0.0,On
2023-06-30 17:30:00,17.5,20.0,32.24,0.0,On
2023-06-30 18:00:00,17.0,20.0,32.24,0.0,On
2023-06-30 18:30:00,17.0,20.0,32.24,0.0,On
2023-06-30 19:00:00,16.4,20.0,22.93,0.0,On
2023-06-30 19:30:00,16.4,20.0,21.52,0.0,On
2023-06-30 20:00:00,15.4,20.0,20.91,0.0,On
2023-06-30 20:30:00,15.4,20.0,20.07,0.0,On
2023-06-30 21:00:00,13.7,20.0,21.17,0.07250000000000001,On
2023-06-30 21:30:00,13.7,20.0,20.46,0.07250000000000001,On
2023-06-30 22:00:00,12.3,20.0,20.95,0.17749999999999988,On
2023-06-30 22:30:00,12.3,20.0,18.74,0.17749999999999988,On
2023-06-30 23:00:00,12.3,20.0,17.64,0.17749999999999988,On
2023-06-30 23:30:00,12.3,20.0,18.74,0.17749999999999988,On
2023-07-01 00:00:00,10.4,20.0,16.65,0.31999999999999995,On
2023-07-01 00:30:00,10.4,20.0,14.09,0.31999999999999995,On
2023-07-01 01:00:00,10.2,20.0,14.89,0.33499999999999996,On
2023-07-01 01:30:00,10.2,20.0,9.92,0.33499999999999996,On
2023-07-01 02:00:00,9.6,20.0,6.17,2.722130944444444,On
2023-07-01 02:30:00,9.6,22.0,3.98,0.5299999999999999,On
2023-07-01 03:00:00,10.3,22.0,5.51,0.4774999999999999,On
2023-07-01 03:30:00,10.3,22.0,4.03,0.4774999999999999,On
2023-07-01 04:00:00,8.9,22.0,5.03,0.5824999999999999,On
2023-07-01 04:30:00,8.9,22.0,2.03,0.5824999999999999,On
2023-07-01 05:00:00,10.1,22.0,6.62,0.49249999999999994,On
2023-07-01 05:30:00,10.1,22.0,8.38,0.0,Off
2023-07-01 06:00:00,11.8,21.550665528217507,2.65,0.8575000000000003,On
2023-07-01 06:30:00,11.8,22.0,9.88,0.0,Off
2023-07-01 07:00:00,12.3,21.66699069603937,8.37,0.0,Off
2023-07-01 07:30:00,12.3,21.39098136094956,12.75,0.0,Off
2023-07-01 08:00:00,13.3,21.133858397756647,8.66,0.0,Off
2023-07-01 08:30:00,13.3,20.96275604613205,11.51,0.0,Off
2023-07-01 09:00:00,13.6,20.80336164142948,8.24,0.0,Off
2023-07-01 09:30:00,13.6,20.675402019799527,7.06,0.0,Off
2023-07-01 10:00:00,15.3,20.556198236087532,4.41,1.6850012621579968,On
2023-07-01 10:30:00,15.3,22.0,-0.06,0.10249999999999992,On
2023-07-01 11:00:00,17.0,22.0,0.14,0.0,On
2023-07-01 11:30:00,17.0,22.0,-0.48,0.0,On
2023-07-01 12:00:00,16.0,22.0,0.88,0.04999999999999993,On
2023-07-01 12:30:00,16.0,22.0,-1.1,0.04999999999999993,On
2023-07-01 13:00:00,15.9,22.0,0.22,0.05749999999999994,On
2023-07-01 13:30:00,15.9,22.0,-1.1,0.05749999999999994,On
2023-07-01 14:00:00,16.9,22.0,-0.36,0.0,On
2023-07-01 14:30:00,16.9,22.0,-1.1,0.0,On
2023-07-01 15:00:00,16.4,22.0,0.0,0.020000000000000073,On
2023-07-01 15:30:00,16.4,22.0,0.55,0.020000000000000073,On
2023-07-01 16:00:00,17.3,22.0,11.5,0.0,Off
2023-07-01 16:30:00,17.3,22.043336827227755,16.79,0.0,Off
2023-07-01 17:00:00,16.8,22.083708264043665,17.63,0.0,Off
2023-07-01 17:30:00,16.8,22.087103937286777,23.14,0.0,Off
2023-07-01 18:00:00,16.3,22.090267256259377,24.59,0.0,Off
2023-07-01 18:30:00,16.3,22.05900083551357,27.81,0.0,Off
2023-07-01 19:00:00,16.0,22.029873868673903,16.86,0.0,Off
2023-07-01 19:30:00,16.0,21.9822119894573,16.86,0.0,Off
2023-07-01 20:00:00,14.6,21.937811449122215,18.94,0.0,Off
2023-07-01 20:30:00,14.6,21.800651888407867,17.11,0.0,Off
2023-07-01 21:00:00,12.0,21.672877685880852,17.64,0.0,Off
2023-07-01 21:30:00,12.0,21.37593755348055,17.28,0.0,Off
2023-07-01 22:00:00,10.7,21.099316015629963,21.17,0.0,Off
2023-07-01 22:30:00,10.7,20.75266820051184,14.62,0.0,Off
2023-07-01 23:00:00,9.4,20.429740306140012,9.9,0.0,Off
2023-07-01 23:30:00,9.4,20.0399547196145,-2.21,2.6933379558226713,On
2023-07-02 00:00:00,9.0,22.0,1.04,0.575,On
2023-07-02 00:30:00,9.0,22.0,-1.32,0.575,On
2023-07-02 01:00:00,9.4,22.0,0.66,0.5449999999999999,On
2023-07-02 01:30:00,9.4,22.0,4.41,0.5449999999999999,On
2023-07-02 02:00:00,10.7,22.0,4.41,0.4475,On
2023-07-02 02:30:00,10.7,22.0,0.88,0.4475,On
2023-07-02 03:00:00,10.7,22.0,1.1,0.4475,On
2023-07-02 03:30:00,10.7,22.0,4.41,0.4475,On
2023-07-02 04:00:00,11.0,22.0,3.53,0.42499999999999993,On
2023-07-02 04:30:00,11.0,22.0,1.06,0.42499999999999993,On
2023-07-02 05:00:00,11.4,22.0,1.76,0.3949999999999999,On
2023-07-02 05:30:00,11.4,22.0,5.51,0.3949999999999999,On
2023-07-02 06:00:00,11.9,22.0,-0.44,0.35749999999999993,On
2023-07-02 06:30:00,11.9,22.0,0.0,0.35749999999999993,On
2023-07-02 07:00:00,12.8,22.0,3.07,0.2899999999999999,On
2023-07-02 07:30:00,12.8,22.0,9.92,0.0,Off
2023-07-02 08:00:00,14.6,21.73541726534635,-8.82,0.4450000000000006,On
2023-07-02 08:30:00,14.6,22.0,-1.52,0.15500000000000003,On
2023-07-02 09:00:00,15.2,22.0,-8.38,0.10999999999999999,On
2023-07-02 09:30:00,15.2,22.0,-4.05,0.10999999999999999,On
2023-07-02 10:00:00,15.6,22.0,-3.0,0.07999999999999996,On
2023-07-02 10:30:00,15.6,22.0,-3.27,0.07999999999999996,On
2023-07-02 11:00:00,17.6,22.0,-0.88,0.0,On
2023-07-02 11:30:00,17.6,22.0,-4.43,0.0,On
2023-07-02 12:00:00,14.3,22.0,-5.29,0.17749999999999988,On
2023-07-02 12:30:00,14.3,22.0,-10.14,0.17749999999999988,On
2023-07-02 13:00:00,13.9,22.0,-10.76,0.2074999999999999,On
2023-07-02 13:30:00,13.9,22.0,-13.45,0.2074999999999999,On
2023-07-02 14:00:00,13.5,22.0,-19.03,0.23749999999999993,On
2023-07-02 14:30:00,13.5,22.0,-19.03,0.23749999999999993,On
2023-07-02 15:00:00,13.1,22.0,-11.47,0.26749999999999996,On
2023-07-02 15:30:00,13.1,22.0,-11.45,0.26749999999999996,On
2023-07-02 16:00:00,13.0,22.0,1.16,0.2749999999999999,On
2023-07-02 16:30:00,13.0,22.0,14.67,0.0,Off
2023-07-02 17:00:00,12.8,21.749102579207747,2.02,0.5649999999999981,On
2023-07-02 17:30:00,12.8,22.0,17.63,0.0,Off
2023-07-02 18:00:00,12.5,21.73541726534635,11.49,0.0,Off
2023-07-02 18:30:00,12.5,21.468411048730815,18.27,0.0,Off
2023-07-02 19:00:00,12.8,21.219675151501917,11.25,0.0,Off
2023-07-02 19:30:00,12.8,21.008487369175977,14.77,0.0,Off
2023-07-02 20:00:00,13.1,20.811750442274153,16.98,0.0,Off
2023-07-02 20:30:00,13.1,20.64900351912831,17.64,0.0,Off
2023-07-02 21:00:00,11.8,20.497392809598605,19.84,0.0,Off
2023-07-02 21:30:00,11.8,20.26720176069314,17.2,0.0,Off
2023-07-02 22:00:00,11.5,20.05276189554945,24.34,0.0,Off
2023-07-02 22:30:00,11.5,19.832467443908104,11.47,0.4211266502054595,On
2023-07-02 23:00:00,11.7,20.0,19.84,0.22250000000000003,On
2023-07-02 23:30:00,11.7,20.0,7.46,0.22250000000000003,On
2023-07-03 00:00:00,11.1,20.0,8.86,0.26749999999999996,On
2023-07-03 00:30:00,11.1,20.0,4.41,2.609630944444444,On
2023-07-03 01:00:00,10.9,22.0,4.85,0.4324999999999999,On
2023-07-03 01:30:00,10.9,22.0,4.13,0.4324999999999999,On
2023-07-03 02:00:00,10.9,22.0,3.93,0.4324999999999999,On
2023-07-03 02:30:00,10.9,22.0,2.75,0.4324999999999999,On
2023-07-03 03:00:00,10.9,22.0,4.41,0.4324999999999999,On
2023-07-03 03:30:00,10.9,22.0,4.35,0.4324999999999999,On
2023-07-03 04:00:00,9.8,22.0,13.29,0.0,Off
2023-07-03 04:30:00,9.8,21.530137557425416,8.88,0.0,Off
2023-07-03 05:00:00,8.9,21.092426189842406,13.31,0.0,Off
2023-07-03 05:30:00,8.9,20.623081997113488,19.34,0.0,Off
2023-07-03 06:00:00,11.0,20.185853417317162,17.88,0.0,Off
2023-07-03 06:30:00,11.0,19.922238684783917,28.44,0.3602314926829372,On
2023-07-03 07:00:00,13.0,20.0,18.16,0.125,On
2023-07-03 07:30:00,13.0,20.0,27.34,0.125,On
2023-07-03 08:00:00,14.3,20.0,22.49,0.027499999999999913,On
2023-07-03 08:30:00,14.3,20.0,19.8,0.027499999999999913,On
2023-07-03 09:00:00,14.5,20.0,18.98,0.012499999999999956,On
2023-07-03 09:30:00,14.5,20.0,17.64,0.012499999999999956,On
2023-07-03 10:00:00,15.3,20.0,15.19,0.0,On
2023-07-03 10:30:00,15.3,20.0,16.93,0.0,On
2023-07-03 11:00:00,14.8,20.0,16.17,0.0,On
2023-07-03 11:30:00,14.8,20.0,17.39,0.0,On
2023-07-03 12:00:00,16.3,20.0,17.22,0.0,On
2023-07-03 12:30:00,16.3,20.0,13.23,0.0,On
2023-07-03 13:00:00,15.8,20.0,14.93,0.0,On
2023-07-03 13:30:00,15.8,20.0,11.47,0.0,On
2023-07-03 14:00:00,14.9,20.0,12.87,0.0,On
2023-07-03 14:30:00,14.9,20.0,8.82,0.0,On
2023-07-03 15:00:00,14.9,20.0,7.94,0.0,On
2023-07-03 15:30:00,14.9,20.0,12.87,0.0,On
2023-07-03 16:00:00,14.9,20.0,22.06,0.0,On
2023-07-03 16:30:00,14.9,20.0,29.81,0.0,On
2023-07-03 17:00:00,15.4,20.0,30.6,0.0,On
2023-07-03 17:30:00,15.4,20.0,32.67,0.0,On
2023-07-03 18:00:00,14.2,20.0,36.52,0.03500000000000003,On
2023-07-03 18:30:00,14.2,20.0,33.55,0.03500000000000003,On
2023-07-03 19:00:00,13.3,20.0,26.46,0.10249999999999992,On
2023-07-03 19:30:00,13.3,20.0,24.96,0.10249999999999992,On
2023-07-03 20:00:00,12.0,20.0,26.68,0.19999999999999996,On
2023-07-03 20:30:00,12.0,20.0,26.36,0.19999999999999996,On
2023-07-03 21:00:00,13.5,20.0,28.22,0.08749999999999997,On
2023-07-03 21:30:00,13.5,20.0,26.02,0.08749999999999997,On
2023-07-03 22:00:00,13.3,20.0,27.16,0.10249999999999992,On
2023-07-03 22:30:00,13.3,20.0,20.53,0.10249999999999992,On
2023-07-03 23:00:00,12.7,20.0,20.97,0.14749999999999996,On
2023-07-03 23:30:00,12.7,20.0,15.94,0.14749999999999996,On
2023-07-04 00:00:00,12.8,20.0,18.08,0.1399999999999999,On
2023-07-04 00:30:00,12.8,20.0,13.81,0.1399999999999999,On
2023-07-04 01:00:00,12.4,20.0,13.02,0.16999999999999993,On
2023-07-04 01:30:00,12.4,20.0,13.23,0.16999999999999993,On
2023-07-04 02:00:00,12.4,20.0,14.11,0.16999999999999993,On
2023-07-04 02:30:00,12.4,20.0,11.77,0.16999999999999993,On
2023-07-04 03:00:00,11.6,20.0,12.21,0.22999999999999998,On
2023-07-04 03:30:00,11.6,20.0,13.23,0.22999999999999998,On
2023-07-04 04:00:00,11.8,20.0,17.11,0.21499999999999986,On
2023-07-04 04:30:00,11.8,20.0,15.44,0.21499999999999986,On
2023-07-04 05:00:00,12.8,20.0,18.74,0.1399999999999999,On
2023-07-04 05:30:00,12.8,20.0,22.39,0.1399999999999999,On
2023-07-04 06:00:00,13.6,20.0,17.64,0.07999999999999996,On
2023-07-04 06:30:00,13.6,20.0,21.17,0.07999999999999996,On
2023-07-04 07:00:00,15.8,20.0,14.79,0.0,On
2023-07-04 07:30:00,15.8,20.0,23.66,0.0,On
2023-07-04 08:00:00,17.9,20.0,17.2,0.0,On
2023-07-04 08:30:00,17.9,20.0,20.73,0.0,On
2023-07-04 09:00:00,18.2,20.0,19.23,0.0,On
2023-07-04 09:30:00,18.2,20.0,20.0,0.0,On
2023-07-04 10:00:00,20.1,20.0,19.95,0.0,Off
2023-07-04 10:30:00,20.1,20.0,20.46,0.0,Off
2023-07-04 11:00:00,20.1,20.0,17.11,0.0,Off
2023-07-04 11:30:00,20.1,20.0,18.72,0.0,Off
2023-07-04 12:00:00,20.3,20.0,21.69,0.0,Off
2023-07-04 12:30:00,20.3,20.0,21.69,0.0,Off
2023-07-04 13:00:00,20.7,20.0,21.81,0.0,Off
2023-07-04 13:30:00,20.7,20.0,20.07,0.0,Off
2023-07-04 14:00:00,21.9,20.0,18.29,0.0,Off
2023-07-04 14:30:00,21.9,20.0,17.4,0.0,Off
2023-07-04 15:00:00,22.3,20.0,18.52,0.0,Off
2023-07-04 15:30:00,22.3,20.0,18.88,0.0,Off
2023-07-04 16:00:00,22.7,20.0,33.04,0.0,Off
2023-07-04 16:30:00,22.7,20.0,33.06,0.0,Off
2023-07-04 17:00:00,22.3,20.0,36.79,0.0,Off
2023-07-04 17:30:00,22.3,20.0,36.37,0.0,Off
2023-07-04 18:00:00,21.2,20.0,37.96,0.0,Off
2023-07-04 18:30:00,21.2,20.0,37.96,0.0,Off
2023-07-04 19:00:00,19.5,20.0,27.63,0.0,On
2023-07-04 19:30:00,19.5,20.0,27.36,0.0,On
2023-07-04 20:00:00,18.2,20.0,28.0,0.0,On
2023-07-04 20:30:00,18.2,20.0,26.64,0.0,On
2023-07-04 21:00:00,16.6,20.0,27.52,0.0,On
